author,description,pubdate,sentiment
@reykantgaming3108,ada biaya bulanan ga bang ?,5/24/2024 13:12,neutral
@samuelmarcelino8558,Minimal nonton videonya,5/24/2024 21:57,neutral
@26jt,Kalo ujan gmna tuh,5/24/2024 13:11,negative
@rianrosa7051,Coba pas hari hujan petir mas,5/24/2024 13:06,neutral
@nafi_uddin,"Finally you get the love of the Indonesian people, owner of X.",5/24/2024 12:57,positive
@frlcom7800,"Penasaran klo lgi hujan deress, awan hitam pekat, apa msih bsa apa nggk yaa??",5/24/2024 12:53,negative
@aannurdiansah1185,"Bang, review saat Hujan, apakah masih stabil n kencang",5/24/2024 12:52,neutral
@haalip6368,Bang kapan misteri box nyo lagi ðŸ˜,5/24/2024 12:49,neutral
@Muhammadwaluyo-ph7ci,"Harga perangkat Rp4,5jt trus sama harga paketnya Rp750rbu... ehmm Gw bakalan masih setia sama indosat deh. Rp100rbu dapet 100gb. Dan ada pula indosat im3 Rp135rbu kuota 150gb. Maklum, gw kere ðŸ˜‚ðŸ˜‚ Tapi yaaa realistis aja si",5/24/2024 12:47,negative
@Rafli-sc2si,"""internet cepat buat apa""",5/24/2024 12:42,negative
@onefencer6169,itu gimana ya kalo mau sharing? jadi tiap orang konekin starlink terus beli paket nya atau cuman satu orang doang yang beli paket nya terus di share? maaf ye kalo buntu ðŸ™,5/24/2024 12:41,neutral
@azzhaahirvicky490,"Apa gak nangis di pojokan tuh para kaum bumi datar, karena mereka menyangkal adanya satelit.ðŸ˜‚",5/24/2024 12:40,negative
@BabyWhale0007,Ngonten live tanpa dealay...? ðŸ˜®ðŸ˜®ðŸ˜®ðŸ˜®,5/24/2024 12:39,neutral
@SaxophoneNostalgia,"Izin Bertanya bang,Apakah alat ini berfungsi Pada Malam Hari Ketika Langit Gelap...?",5/24/2024 12:39,neutral
@deynaraa3252,Ya pastinya bisa dong bg ðŸ˜‚ðŸ˜‚ðŸ˜‚,5/25/2024 22:28,neutral
@andrerizky1355,Kamu kira ini tenaga/panel surya bang berfungsinya cuma pas ada matahari,5/26/2024 1:46,neutral
@MashandaniYaniYani,Tambahan teknologi informasi keren 24:11,5/24/2024 12:31,neutral
@pendekarcacing201,Maksimal yang conect brapa bang biar ga diblokir?,5/24/2024 12:29,neutral
@julianaprillianto-jroffici8231,"Klo udh di RV sama Gagetin, maka bakal hype ne benda...ðŸ˜‚ðŸ˜‚ðŸ˜‚",5/24/2024 12:27,negative
@HampirinMandE,Mantab buat war tiket ðŸ˜‚,5/24/2024 12:17,positive
@yakinziliwu9751,Maksimal berapa device yg bisa terkonek?,5/24/2024 12:16,neutral
@LyeeKnedyCH,21:11 cek khodam gratis,5/24/2024 12:14,neutral
@aliramdani7700,"Bang, Batre power bank-nya merk apa ?",5/24/2024 12:13,neutral
@tefukarime,liat video nya gadgetin tentang barang aneh atau power bank nanti ke temu,5/24/2024 12:20,neutral
@Adembeee1,Apakah Telkomsel ketar ketir ðŸ˜‚,5/24/2024 12:10,negative
@fergame.4620,cocok banget buat andrew kalaweit,5/24/2024 12:05,positive
@andrisantoso618,Di saat negara2 lain berlomba lomba mencari cuan dari technologies terbaru.. indonesia masih sibuk dengan urusan yang seharusnya bisa di selesaikan tempo dulu... sampai kapan sdm orang indonesia bisa maju..??? Sedangkan banyak problem untuk mencapai pendidikan yang benar2 mencerdaskan generasi muda.. hufffftttt,5/24/2024 11:58,negative
@babahzahrul9297,Bang info batas penggunanya max brpa,5/24/2024 11:56,neutral
@tefukarime,unlimited,5/24/2024 12:06,positive
@babahzahrul9297,@@tefukarime mksd ge user yg konek ke wifinya bang. 20 atau 30 org gitu sekali pakai,5/24/2024 12:21,neutral
@raismuhammadnur7106,Saya di malaysia 350rb bisa dapat 600mbps,5/24/2024 11:53,neutral
@tefukarime,naval nya,5/24/2024 12:07,positive
@duniaberkilau5239,Klo misalnya yg Makai 10 orang yg harga 750 lelet g sih,5/24/2024 11:52,negative
@tefukarime,tergantung lagi list apa,5/24/2024 12:07,neutral
@cale1543,Ini syuting di PIK ðŸ˜‚,5/24/2024 11:50,neutral
@yunusmift2825,"Asli di indo bakal dijual eceran bang..alias Djual sharing ðŸ˜‚ Kyk Wifi kabel, di cabang cabangin demi cuan ðŸ˜‚ Wifi murah seratus ribu per bulanðŸ˜‚",5/24/2024 11:49,neutral
@DennyTriswardhana,Numpang tanya itu pake bulanan gak y ?,5/24/2024 11:48,neutral
@tefukarime,750rb 1 bulan unlimited 300mbps,5/24/2024 12:08,neutral
@Aku_bingung2277,"Hal yang paling gua gak suka itu 1 doang, klo anboxing barang nya terlalu kasar grusah grusuhðŸ¤¦ðŸ»ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",5/24/2024 11:48,negative
@tefukarime,bukan nya itu barang memang buat plosok ya,5/24/2024 12:09,negative
@rifqiatwindadika3686,"gua kira david pakai plat merah astinet 1:1 dedicated, ternyata cbn, emang cbn untuk broadband 1:7 aja udh cakep",5/24/2024 11:45,positive
@reimonandisuwa,"alat untuk residential (rumah) dan mobile kan sama ya.. kalau belinya yang paket rumahan, berarti ga bisa dibawa-bawa ?",5/24/2024 11:34,neutral
@tefukarime,ada batas nya lupa berapa meter,5/24/2024 12:10,neutral
@reimonandisuwa,"@@tefukarime misalnya register untuk residential, trus sewaktu2 mau dibawa, apa bisa pindah plan sementara?",5/24/2024 21:36,neutral
@NALDOsa25,Ambon ðŸ˜®,5/24/2024 11:32,neutral
@kaileehidra2910,"ISP ISP tai emang, segala ada FUP, unlimited tapi ada FUP. buat sim hp ada ga ya.. adain dong starlink",5/24/2024 11:32,neutral
@AkmalSDaiya,Kalau disini sudah di perjual belikan voucher wifinya ðŸ˜‚ðŸ˜‚ðŸ˜‚,5/24/2024 11:23,neutral
@nazahrannafiskurniawan3490,"sebenarnya ada empat kekurangan dari internet satelit starlink : 1. Internet satelit starlink ini dapat terpengaruh oleh kondisi cuaca, jadi kalo misalnya cuacanya lagi gak bagus itu koneksi internetnya bakal terganggu 2. Internet satelit starlink ini gak cocok digunakan untuk bermain game kompetitif karna pingnya nggak se-stabil dengan internet kabel 3. Harga paket internet satelit starlink sangat mahal dimulai dari 750 ribu hingga 86 juta rupiah, bahkan kalo kita mau beli modem router  antena satelit starlink di website resminya itu kita harus bayarnya pake kartu kredit, sedangkan masyarakat yang tinggal di daerah terpencil belum punya kartu kredit sama sekali 4. Router dari internet starlink ini gak punya port LAN untuk menghubungkan ke komputer atau wifi extender, jadi mau gak mau kita harus membeli kabel adaptor erthernet untuk menghubungkan kabel LAN dari router ke komputer atau wifi extender, tapi harga untuk kabel adaptor erternet itu sangat mahal sekali",5/24/2024 11:21,negative
@tefukarime,lebih bagus starlink dari pada telkomsel dan starlink sama telkomsel kalau badai gada bedanya kelbihan nya unlimeted gratis router dan penyangga   masang gratis harga paket murah banget,5/24/2024 12:13,positive
@nazahrannafiskurniawan3490,"@@tefukarime iya tapi masalahnya untuk mesen beli modem internet starlink di website resminya itu kita harus bayarnya pake kartu kredit, sedangkan masyarakat daerah 3T itu belum punya kartu kredit",5/24/2024 13:26,neutral
@nazahrannafiskurniawan3490,@@tefukarime lagian kalo dipake buat bermain game kompetitif itu gak cocok soalnya itu pingnya gak se stabil dengan internet kabel,5/24/2024 13:27,negative
@zulhendra-pd2ql,Bisa pakai kartu debet kok kak,5/25/2024 6:29,neutral
@nazahrannafiskurniawan3490,"â€‹@@zulhendra-pd2ql tapi kartu debit gak bisa, harus bayarnya pake kartu kredit untuk beli modem itu di website resminya",5/25/2024 7:00,neutral
@Nanno_Masihe,apa kabar satelit satria indo,5/24/2024 11:20,neutral
@junkthe,Uji laten tarus di atas kendaraan bergerak ?,5/24/2024 11:17,neutral
@agengtirta2655,bang cobain di hutan amazon,5/24/2024 11:17,neutral
@tefukarime,hutan kalimantsn dah cukup kalo amazon tinggal liat youtuber luar,5/24/2024 12:14,neutral
@aliefreinaldi,Semoga yang nonton ditambahkan rejekinya,5/24/2024 11:07,positive
@iwanxxa,"Bentar lagi pemerintah gak akan tinggal diam, pasti harga dimahalin biar tetep make yang adaðŸ˜‚",5/24/2024 11:05,negative
@IMadeKrisna.,Video ini akan menjadi sejarah dalam 20 tahun kedepan dengan kemajuan internet terbaruðŸ”¥ðŸ¥²,5/24/2024 11:03,positive
@ymxina,"Next, test starlink di gunung ato luar negeri bang David.",5/24/2024 11:02,neutral
@Ajai_channel,Minimal berapa jumlah pemakaian bg????,5/24/2024 11:00,neutral
@mikahoy,Dibawa beda kabupaten memangnya bisa pakai paket yang standard? di TA keknya gak bisa deh harus ganti paket.,5/24/2024 10:57,neutral
@ekonuroke4078,Liat starlink jadi inget teknologinya Nikola Tesla,5/24/2024 10:57,positive
@ymxina,Bisa cek juga potensi radiation harm nya ngg bang david?,5/24/2024 10:54,neutral
@masbudchannel1419,Mahalan power bank ankernya ðŸ˜…,5/24/2024 10:53,negative
@tefukarime,bawa aja genset,5/24/2024 12:17,neutral
@rambutlegend2589,kalau alat nya kesamber petir gimana?,5/24/2024 10:51,negative
@Firmansyah.126,Sangat Bagus buat di daerah pelosok negeri yg susah internet,5/24/2024 10:45,positive
@nukedeni2065,Ini bisa konek brpa hp,5/24/2024 10:43,neutral
@tefukarime,10 orang kalo ga salah,5/24/2024 12:19,neutral
@zulfikorilhamberliano6644,berbagi ala youtuber gadgedin adalah membantu chanel lain dg mempromosikannya.,5/24/2024 10:43,neutral
@ekohermansyah5292,Indigo ketar ketir nih ðŸ¤£ðŸ¤£ðŸ¤£,5/24/2024 10:39,negative
@halahmboh1064,ntar juga ada oknum pemerintah yg ngajuin buat beli 1000starlink. dibeliin 100 doang sisanya masuk kantong:v,5/24/2024 10:37,negative
@Thebluesstyle,Elon musk cerdas ciptain perangkat,5/24/2024 10:34,neutral
@jonsiregar6582,Ada yg bs bantu jawab.. Brp meter jangkauan jar internet nya.. Trims abg2 smua.. ðŸ™,5/24/2024 10:31,neutral
@tefukarime,tergantung sumber listrik nya,5/24/2024 12:21,neutral
@jonsiregar6582,"@@tefukarime berapa Meter radius nya bang, klo sumber listriknya seperti yg di video gadgetin itu bang.. ðŸ™",5/26/2024 11:02,neutral
@muhammadazwaranas9561,tunggu sampai itu antena jadi hape,5/24/2024 10:30,neutral
@tohron1830,Mungkin jadi salah satu Solusi dari keruwetan kabel provider internet dijalanan,5/24/2024 10:23,negative
@putuferdiana325,bang. untuk kosan 10 kamar bisa ga ya ?,5/24/2024 10:22,neutral
@heruharyanto9832,Bayangin duit yang dikorupsi jhonny jhonny yes papa dan komplotannya kalo dibeliin starlink udah tercover internet semua seluruh Indonesia wkwkwkwk,5/24/2024 10:22,negative
@adikurnianugroho677,kirain mau testing alat ini diatas gunung yang susah sinyal bang.,5/24/2024 10:20,negative
@bhondanary3679,Bisa gak di pake di tengah laut saat kapal berlayar?,5/24/2024 10:17,neutral
@fiksum238,d gunung lah klo masih d kota at di kampung sama aja sma yuteber yg lain,5/24/2024 10:14,neutral
@iwanzams3032,jangkauan routernyqabrp meter kira2,5/24/2024 10:12,neutral
@wanch4921,"Cocok ni di tempat saya, ntr beli buat di kampung saya, kampung sulit sinyal elit cuma ada Telkomsel dan itupun jarang banget, intinya Indonesia sekarang jauh lebih maju",5/24/2024 10:04,positive
@ismanmuslimin4771,"bolehlah nebeng ama tetangga 2 rumah,bayar bareng..ðŸ˜ðŸ˜ðŸ˜",5/24/2024 10:03,neutral
@AsalKlik9,Cocok buat yg daerahnya ngga ada Indihome... Krna bulannya juga lumayan 700.000 mending indihome,5/24/2024 10:00,positive
@TheSaddam07,5000 satelit? Kayanya kurang tepat,5/24/2024 9:59,negative
@novitaelectrik,"Bus Pariwisata , bus Malam.. cocok pakai ini",5/24/2024 9:59,positive
@GiryGuitarist,Kebayang kalo kejadian kaya Castaway terus dia nemu Starlink di pulau ga ada penghuninya. Dan satu2nya barang yg dia punya cuma smartphone. Endingnya pasti....,5/24/2024 9:58,negative
@yuyuyuno00,Jangkauannya segimana tu bang?,5/24/2024 9:56,negative
@achmadoza676,"Bang powerbank nya dimana belinya, buat matilampu bisa nihh",5/24/2024 9:54,neutral
@rudy3502,750rb/bln msh terhitung mahal jg utk golongan2 tertentu,5/24/2024 9:54,negative
@anindachannel3043,Sakit sudah buat provider di indonesia ðŸ˜¢,5/24/2024 9:52,negative
@rozysharif2847,Kalau kena Air hujan aman ngak bang,5/24/2024 9:51,positive
@user-pw4tf6bt2z,Ini cocok buat abang abang ojol yg susah sinyal biar dapet orderan.....,5/24/2024 9:50,positive
@ochaabimanyu6269,apalah daya wifi di rumah gua cuma maksimal di 300kbps ðŸ˜µâ€ðŸ’«ðŸ˜µâ€ðŸ’«,5/24/2024 9:49,negative
@dinoriadi4834,"Wahai saudaraku....jgn lah mau dibodohin Elon..... akan sia ""perjuangan kita untuk membuat seluruh Indonesia terjangkau internet, pembangunan tower.... soalnya star ini kita berlangganan juga, kalau gitu kan lebih bagus kita berlangganan dgn Telkomsel milik kita dari pada uangnya untuk memperkaya orang barat,jgn lah bodoh saudaraku ðŸ˜¢ðŸ˜¢ðŸ˜¢",5/24/2024 9:47,negative
@taladermawan149,PemerintahðŸ…¿:kalau tau elon bakal kluarin produk begini.ngapain kita luncurin satelit satria di atas bumi cendrawasih yaðŸ˜Œ.,5/24/2024 9:47,neutral
@pindahserver3005,Gmn klo starlink jadiin wifi,5/24/2024 9:44,neutral
@kenny75krenzz2,"Ladang cuan bagi pemerintah,bentar lagi dibuat peraturan harus urus ijin ðŸ¤£",5/24/2024 9:41,negative
@okeyy12,Starlink bakalan di sadap sama pemain internet ilegal,5/24/2024 9:35,neutral
@ramafenesa5304,Kalo sudah beli starling masih beli bulanannya kukira sudah beli starling sudah langsung pasang ternyata bayarðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜Š,5/24/2024 9:33,neutral
@mukhibulloh,Mau beli dipasang di atap aman buat jangka panjang aman ga kalo kena hujan intens??,5/24/2024 9:28,positive
@triwais402,KiraÂ² elon musk tahu nggak sih arti starlink kalau di indo ðŸ—¿,5/24/2024 9:20,neutral
@bayuprabowosukses6819,Pengumuman...... In Sya Allah Bayu nanti ada usaha kosan 20 pintu di rawa jaya di dkat kmpus Uin Palembang di tmpt tmpt yg Strategis,5/24/2024 9:19,neutral
@syifasyifs2212,Ngeri banget dah,5/24/2024 9:15,negative
@krisnasip,Bisa dipakai di kapal laut ngak,5/24/2024 9:13,neutral
@cimonscrew1014,Apakah aman dipakai saat hujan dan banyak petir? Soalnya tempat saya disini saat hujan slalu ada petir,5/24/2024 9:09,negative
@Karyawan_Zwazta,Apakah ngak ada issue keamanan data ya bang?,5/24/2024 9:07,negative
@TheWilly5514,Bagus untuk daerah terpencil.,5/24/2024 9:05,positive
@fkgaming2988,Indigo ketar ketir,5/24/2024 9:01,negative
@ekobudiprayogo2326,seperti white alice yang diciptakan oleh almarhum tesla,5/24/2024 9:00,neutral
@Fearlezz17,Apa daya paket 10 Mbps 160.000Rp/bln untuk 7 hpðŸ˜‚,5/24/2024 8:58,neutral
@AZfifaReal,dri pd gk ada,5/26/2024 5:43,negative
@Barneedyou,"disyukuri bg, dengan harga segitu dh murah, bisa hemat banyak",5/26/2024 7:41,positive
@Fearlezz17,@@Barneedyou iya bg dari pada kouta hehe,5/26/2024 7:51,positive
@Barneedyou,"@@Fearlezz17 iya bg, beneran, kuota sekarang dh makin mahal, dan wifi juga bisa bikin keluarga betah dirumah, sedikit mengurangi potensi nongkiÂ² ga jelas, kalau ada promo upgrade aja bg ke 20mbps, biasanya cuman naik 5-10k tpi lebih worth it",5/26/2024 8:07,positive
@afridasyahfitri1461,Apa daya saya pake kuotaðŸ˜¢,5/26/2024 12:06,neutral
@imamhrp3411,"Diletak digenteng di medan, 2 hari ilangðŸ—¿",5/24/2024 8:57,neutral
@Balmon-jp2bt,"Bng david kalau make starlink, kita harus beli kouta atau langsung masuk internetnya ke hp? Atau harus nyalain wifi?",5/24/2024 8:56,neutral
@nikolee99,bentar lg tiongkok mengcopy paste tekonologi ini tp huawei di sana sdh pk satelit u/ hp2 huawei kl masuk sini pasti jd mahal,5/24/2024 8:51,negative
@yungsingboy,Semoga bisah masuk Timor LesteðŸ‡¹ðŸ‡± Di sinih pin buat game mentok 60/70ms doangðŸ˜ž,5/24/2024 8:44,negative
@vilzkhalifa987,Harga paketâ€nya brpaan bang?,5/24/2024 8:42,neutral
@arifyudha420,Goks sih teknologi Musk Elon ini ðŸ‘ðŸ½,5/24/2024 8:41,negative
@tabardiman6751,kelar tuh TELKOMSELðŸ˜‚,5/24/2024 8:40,neutral
@akagami.9383,Mantap starlink ðŸŽ‰ðŸŽ‰,5/24/2024 8:40,positive
@user-cx4kw2xl7g,"bang mau tanya , Itu Cukup sekali beli aja atau Kita harus berlangganan kaya wifi gtu ?",5/24/2024 8:39,neutral
@meychankho5107,"Tanpa kabel dari tiang,kalo ga salah indihome dulu juga ada,yg iklan nya diperanin al ghazali",5/24/2024 8:36,neutral
@hoslydeddysinaga4611,"Nanya bos, berapa user (ip) yg di izinkan konek ke routerðŸ™ apalagi untuk warga yg tidak nemu jaringan?",5/24/2024 8:34,neutral
@tomi-yj5vr,"Ini masih perlu listrik, sedangkan di tempat saya di kalbar belum ada listrik",5/24/2024 8:33,neutral
@adriansyahsandagang4611,Cover area nya jauh ngk bang?,5/24/2024 8:32,negative
@hsrsquad7646,Semoga kedepannya ada yg lebih enak biar di bawah kemana2..,5/24/2024 8:28,positive
@Ibnu-ne1qg,Bisa untuk jualan wifi untuk bocilÂ²,5/24/2024 8:24,neutral
@24_alifurqonromadhoni13,gk cocok sh msh d daerah kota.. tes nya d pedesaan yg signal tower pun susah bang l.. baru manteb,5/24/2024 8:22,negative
@mochammadchoirul_1870,Coba buat naik gunung,5/24/2024 8:21,positive
@SyahrilYusuf-qv4wq,5 biji hp sudah lemot,5/24/2024 8:18,negative
@DYOUTUBE27,mana kaum bumi datar ni? yg katanya satelit itu gaada? ga laporin gadgetin nih?,5/24/2024 8:17,negative
@whatsstory9541,"pantas ind***me gencer ke pelosokÂ² yang biasanya minta pasang harus narik kabel kiloan meter, sekarang dah ada aja tiang deket rumah",5/24/2024 8:17,neutral
@Rianrolet,"ngaruh ga sih soal power dari satelit ke Starlinknya, Jagat Review semoga bahas",5/24/2024 8:17,neutral
@theruleox8180,Lokasi mana itu bang? Saya Mau ngarit rumputnya,5/24/2024 8:17,neutral
@Budieee19,Coba ke gunung lah pake starlink,5/24/2024 8:16,neutral
@Niatfitness,"Mainnya ke hutan bang, ga akan ada sinyal â€¼ï¸",5/24/2024 8:15,negative
@DapoerKode,"Bang izin tanya, misalkan saya on kan di wilayah A, trs saya kasih off, mau pindah ke wilayah B, apakah bisa pakai paket yg residensial?",5/24/2024 8:14,neutral
@SaktiioGaming,yg namanya wifi jarak diri lu sama wifinya jangan jauh2 bodoh,5/24/2024 9:00,negative
@DapoerKode,"Sorry bro, paham maksud pertanyaan saya? â€‹@@SaktiioGaming",5/24/2024 22:47,negative
@DapoerKode,"Pertama kali saya on kan di wilayah A, dan saya kasih off device nya, lalu saya pindah ke wilayah B dn on kn devicenya. Apakah bisa pakai paket residensial?",5/24/2024 22:48,neutral
@DapoerKode,"â€‹@@SaktiioGamingmaaf abg yg pintar, sblm memberikan jwb dari pertanyaan yg kurang paham, alangkah baiknya dirimu sopan bertanya balik.",5/24/2024 22:49,neutral
@YangMuda_,Vpn buat apa bang?,5/24/2024 8:05,negative
@MK-zc5tw,enak di bawa ke gunung,5/24/2024 8:02,positive
@bensouza803,Kalo tinggal d jakarta starlink lebih mahal dr indihome.,5/24/2024 8:02,negative
@ggamer8498,"dari dulu daerah2 kampung di kalimantan susah sinyal yah itu karena di korup sama Johnny plate, tower2 ada tapi internet susah, dan sekarang ada teknologi elon yang sangat berguna mungkin nanti untuk para pelajar di kampung2 , bangke penjabat suka korup.",5/24/2024 7:56,negative
@adyrohmad220,Cocok bnget kususnya di kawasan pedalamn klmtn utara..yang gak ada sinyal.ada tower tapi sinyal low..ada wifi satelit biaya mahal..ini paling cocok.,5/27/2024 11:17,positive
@ajichanel7209,kelemahan ny kalo lgi mendung bng,5/24/2024 7:53,negative
@sawepn20,David : Video 4k lancar Me : 720p muter 10 menit,5/24/2024 7:50,neutral
@antoniussetiawan2423,jangkauan routernya brp meter ya?,5/24/2024 7:46,neutral
@user-nl8cn1lj6p,"Ini yang namanya breakpoint. ketika orang ribet 4G, 5G dst. tiba2 nongol internet satelite dan gk kaleng kaleng wkwkwkwkw. Mirip macem ketika M1 keluar. Pada berlomba2 main clock, benchmark dll, tiba2 kluar trobosan SOC di teknologi PC wkwkw.",5/24/2024 7:46,negative
@hotipsoleh1311,maximal berapa perangkat bg?,5/24/2024 7:44,neutral
@gcumedia8222,Ini akan dipersulit seperti ijin panel surya skala besar,5/24/2024 7:38,negative
@hahahihi6999,ðŸ™„ siaaap2 provider yg bertele2.. nyungseppp,5/24/2024 7:34,negative
@jafarhusein3412,kominfo benci ini,5/24/2024 7:34,negative
