author,description,pubdate,sentiment
@Ibnu-ne1qg,jual wifi bocil,5/24/2024 8:24,neutral
@24_alifurqonromadhoni13,tidak cocok sh msh d daerah kota tes  d desa yang signal tower susah bang l manteb,5/24/2024 8:22,negative
@mochammadchoirul_1870,coba gunung,5/24/2024 8:21,positive
@SyahrilYusuf-qv4wq,5 biji hp lot,5/24/2024 8:18,negative
@DYOUTUBE27,kaum bumi datar  yang satelit gaada tidak laporin gadgetin ,5/24/2024 8:17,negative
@whatsstory9541,indme gencer pelosok pasang narik kabel kilo meter dah saja tiang deket rumah,5/24/2024 8:17,neutral
@Rianrolet,ngaruh tidak  power satelit starlinknya jagat review semoga bahas,5/24/2024 8:17,neutral
@theruleox8180,lokasi bang ngarit rumput,5/24/2024 8:17,neutral
@Budieee19,coba gunung pake starlink,5/24/2024 8:16,neutral
@Niatfitness,main hutan bang tidak sinyal,5/24/2024 8:15,negative
@DapoerKode,bang izin on wilayah a trs kasih off pindah wilayah b pakai paket yang residensial,5/24/2024 8:14,neutral
@SaktiioGaming,yang nama wifi jarak lu wifinya jauh2 bodoh,5/24/2024 9:00,negative
@DapoerKode,sorry bro paham maksud,5/24/2024 22:47,negative
@DapoerKode,kali on wilayah a kasih off device  pindah wilayah b dn on kn devicenya pakai paket residensial,5/24/2024 22:48,neutral
@DapoerKode,abg yang pintar sblm jwb yang paham alangkah baik diri sopan,5/24/2024 22:49,neutral
@YangMuda_,vpn bang,5/24/2024 8:05,negative
@MK-zc5tw,enak bawa gunung,5/24/2024 8:02,positive
@bensouza803,jika tinggal d jakarta starlink mahal dari indihome,5/24/2024 8:02,negative
@ggamer8498,daerah2 kampung kalimantan susah sinyal yah korup johnny plate tower2 internet susah teknologi elon guna ajar kampung2 bangke jabat suka korup,5/24/2024 7:56,negative
@adyrohmad220,cocok bnget sus kawasan pedalamn klmtn utarayang tidak sinyalada tower sinyal lowada wifi satelit biaya mahalini cocok,5/27/2024 11:17,positive
@ajichanel7209,lemah ny jika lagi mendung bng,5/24/2024 7:53,negative
@sawepn20,david video 4k lancar me 720p muter 10 menit,5/24/2024 7:50,neutral
@antoniussetiawan2423,jangkau routernya brp meter ya,5/24/2024 7:46,neutral
@user-nl8cn1lj6p,nama breakpoint orang ribet 4g 5g dst tiba2 nongol internet satelite tidak kaleng kaleng wkwkwkwkw macem m1 berlomba2 main clock benchmark dll tiba2 kluar trobosan soc teknologi pc wkwkw,5/24/2024 7:46,negative
@hotipsoleh1311,maximal perangkat bg,5/24/2024 7:44,neutral
@gcumedia8222,sulit ijin panel surya skala,5/24/2024 7:38,negative
@hahahihi6999,siaaap2 provider yang bertele2 nyungseppp,5/24/2024 7:34,negative
@jafarhusein3412,kominfo benci,5/24/2024 7:34,negative
@pemalangsequard3377,butuh listrik tidak bang david,5/24/2024 7:34,neutral
@ngasahjiwa8518,live dasar laut tidak bang,5/24/2024 7:33,neutral
@TrisnoSutrisnoBabe,asli nanya om maksimal device ya om speed sharing juga,5/24/2024 7:23,neutral
@ilhamalbana4705,wkwkwk provider ketar tir,5/24/2024 7:22,negative
@me123ye,mahal bos bulan murah 750k provider ketar tir,5/24/2024 7:25,positive
@poppop-sm7pd,kirain main layang,5/24/2024 7:19,negative
@makogaming10,konek brpa hp ya mohon yang sudah dpat info,5/24/2024 7:15,neutral
@JosuaSteven08,sepakbola israel yahudi tolak elon musk yahudi sambut riah indonesia pasang star link,5/24/2024 7:14,neutral
@yusufmuhammad920,uji coba laut nii,5/24/2024 7:12,negative
@gustisutastwa6350,mahalnunggu tahun harga paket ama perangkat dah turun separohnyarugi jika beli,5/24/2024 7:09,negative
@AdeFajriadi,sudah beli unit bayar akses jaring internet  kak sudah permanen bayar doang pas beli unit antena saja yah,5/24/2024 7:08,neutral
@keykoanakpetani7916,canggih apa alat starlink listrik butuh,5/24/2024 7:07,positive
@bahen2beken2,terima kasih starlink masyarakat desa tinggal nikmat teknologi menteri didik pusing infra,5/24/2024 7:03,positive
@teamseduh9639,jika emng stelit dalem rumah tidak lapang bos ahahha,5/24/2024 7:02,negative
@Pengangguran_,alat kalu taru dioutdor kena air hujan alat apa2 yah mas,5/24/2024 7:00,positive
@teamseduh9639,kubah bumi kandung medan elektromagnetik jika tau ilmu tnggal mantulin saja k langit dibo do bodin stelit,5/24/2024 6:58,negative
@eriylpixeloff3134,jika pke ginian bayar lagi tidak kuota gtu iur bulan,5/24/2024 6:57,neutral
@teamseduh9639,tidak ad stelit boss bhongin saja baca nikola tesla coba,5/24/2024 6:57,negative
@anakmudaganteng7717,vid boles spill powerbanknya beli dmana liat speknya,5/24/2024 6:56,neutral
@rabukkayeshua2479,gileeee untung dah guwe jual tklm,5/24/2024 6:55,positive
@josechristian4695,game tidak cocok,5/24/2024 6:53,negative
@yanoptimus6943,diindiensia internet tetap barang mahal beli kuota kalah harga beras,5/24/2024 6:49,negative
@mamad_dede,coba hujan coba bang david,5/24/2024 6:47,neutral
@muhammadraffly6201,jika hujan gmna,5/24/2024 6:47,negative
@ericfebrian8110,bayu tri,5/24/2024 6:46,neutral
@dindaprasasty948,telkomsel seperti nokiadah mahal sinyal lelet bnyak ganggu,5/24/2024 6:45,negative
@adiarsa5299,saya tidak laku  indo mah yang make jga khusus doang,5/24/2024 6:45,negative
@choirin2117,semoga tni polri timbang salah fasilitas tni polri yang tugas papua pencil yang susah sinyal sisi positif  edukasi anak2 dalam dunia digital,5/24/2024 6:43,positive
@MaringgaRamadhany,sorry bang david nonton inget mr bean masang tv baru,5/24/2024 6:43,negative
@yoga1797,ayo bg gunung biar konten baruu,5/24/2024 6:40,neutral
@ngajiasyik873,jarak jangkau meter bang,5/24/2024 6:34,neutral
@astriddeeangg1953,salfok ama powerbank  merk ya bg david,5/24/2024 6:34,neutral
@mienyu9016,bang buk reddit block tidak,5/24/2024 6:33,neutral
@deniramdani7293,1244 seperti personal btul bilang telkomsat,5/24/2024 6:29,neutral
@arifintomas7421,jika download idm 1970 mbps,5/24/2024 6:26,neutral
@artworkindonesia,auto jual saham telkom,5/24/2024 6:23,neutral
@BgNaga1213,bang coba laut yang tidak sinyal kah,5/24/2024 6:23,neutral
@user-eh6gs4lx3u,kapal pesiar yang internet mahal bangat proyek2 dalam kepake yang harap pabrik tesla serap tenaga kerja jual narik cuan jual data,5/24/2024 6:18,negative
@Wiwik_Official,kirain wifi 100k bulan pingnya bagus ping 15 ml 49 lemon ngamuk2 tuh,5/24/2024 6:16,positive
@eric99vigne,bayar starlink,5/24/2024 6:11,neutral
@GamingUtama,bagus kampung loreh malinau selatan kalimantan utara mana jaring 4g 4g bote bote kadang kadang hilang minggu,5/24/2024 6:09,positive
@grizz549,paket 40jt  murah beut tidak yang mahal sayang gaji tukin dpr tidak kepake abis,5/24/2024 6:06,positive
@mandriazis5686,konekting maksimal bg,5/24/2024 6:04,neutral
@yulinubi1277,sudah baca berita tidak bang,5/24/2024 6:03,neutral
@WajibPernikahanTahu,tunggu saja nanti muncul alat starlink made in tiongkok murah kali ya,5/24/2024 6:01,positive
@kurniawanmuhammadikur,brp device 1 paket yang residence  ya,5/24/2024 5:56,neutral
@indralesmanahasibuan,bg barang starlink after riview  tidak jual bg sekolah wilayah 3t yang tidak ad sinyal  bg,5/24/2024 5:54,neutral
@iyunwahyudin8546,hancur providor wifi kesini mahal,5/24/2024 5:53,negative
@indragusti3879,lemah cuman cuaca fiber kondisi cuaca masij aman jika mati lampu yaudah lemah fiber wkwk,5/24/2024 5:53,negative
@MamiEril,nanya pesan websitenya agres kah,5/24/2024 5:51,neutral
@dimasariefianto5765,mending beli perdana kartu gsm toilet sinyalx,5/24/2024 5:48,neutral
@ITRanger,keren langsung tembak satelit jaman kerja usaha satelit london produk kapal laut pesawat tempattempat pencil tempattempat kena bencana alam signal tower seluler,5/24/2024 5:48,positive
@sejatiinterior229,bayang bts yang korupsicoba dibeliin seperti ginibeeehhhhhh,5/24/2024 5:44,negative
@ajiepunkngestu, murah 8 jta,5/24/2024 5:44,positive
@farizhady3995,indihome taik gmn  masadepan  waokwaok,5/24/2024 5:39,negative
@satriawansakti4713,cocok yang tinggal d papualayanan telkomsel yang ganggu berbulan2,5/24/2024 5:38,positive
@sigabut4012,saya saja main ping kuning sampe merah senang uang hehehe,5/24/2024 5:36,negative
@muhammadbenny8725,tidak ya warkop,5/24/2024 5:29,neutral
@ysppohija4786,saya curiga produk starlink aroma intelejen ,5/24/2024 5:29,negative
@radenjoker1330,wellcome starlink you almost wellcome in indonesia ayo kantor2 dinas pindah starlink tidak bayar juta2 akses internet ngebut,5/24/2024 5:29,positive
@aseprahman485,yang 750 rbu apa paket ,5/24/2024 5:24,negative
@NemoNomo,w kirain starling starbuck keliling,5/24/2024 5:23,negative
@suleshdn508,kopi starling,5/24/2024 5:23,neutral
@MahmudMahmud-vm4ob,andai tidak korupsi bts sudah rata internet,5/24/2024 5:16,positive
@alfitra_,buset dah 45kg kuat david,5/24/2024 5:16,negative
@choriamanah,750rb orang daerah mahal banget orang jawa seperti murah banget  cocok,5/24/2024 5:16,positive
@muhamadmansyur3962,selamat tinggal kabel lintang,5/24/2024 5:15,negative
@user-zr7en6kq8i,coba bank cobain nduga papua,5/24/2024 5:12,neutral
@johnwhic,browsing website yang blokir menkoinfo tidak,5/24/2024 5:10,neutral
@bowis9039,jika hujan seperti bang,5/24/2024 5:05,negative
@propayah1237,saran coba test cloud gaming pakai hp ngelag tidak bang,5/24/2024 5:02,neutral
@emaikyuf2115,white alice,5/24/2024 5:01,neutral
@asshura1506,penasaran hujan ber angin,5/24/2024 4:54,neutral
@owendicahyadi8793,bang nanya radius signal router hp mtr ya mks,5/24/2024 4:53,neutral
@temanriau3428,ancam isp operator celluler indonesia proses setup yang simple positive negative effect pasti bayang pakai teroris opm dalam hutan leluasa komunikasi saja pasok senjata jik produk anak bangsadan mas elon konsep jual jadi indonesia big marketnya yang butuh investasi yang buka lapang kerja anak bangsa,5/24/2024 4:52,positive
@marsedodendy3990,tidak review jika halang bang pengaruh jika tutup ranting yang,5/24/2024 4:51,negative
@ayeshachanel6516,layan internet indonesia ketar tir,5/24/2024 4:50,negative
@me123ye,tidak ketar tir murah 750k bulan,5/24/2024 7:45,positive
@arcademuak123,lihat starlink lihat harga,5/24/2024 4:48,neutral
@PHyN-uc6ph,masuk murah bgt anjir 4jt an dapet router satelit normal  saja 20jt sampe 30jt an speed pas pas an biaya bulan 5jt 7jt an 5jt colok2 kelar 200mbps g nunggu teknisi apa lu bawa mana pake paket roam harga  g beda,5/24/2024 4:59,positive
@arcademuak123,uc6ph maksud 2030 juta,5/24/2024 5:13,neutral
@Agus_PD,mantap  bang hutan,5/24/2024 4:48,positive
@abdurrazaqadinugraha7468,hardware antena standar teraktuasi 4jt yang 7jt beda ya paket bisnis pake hardware yang 4 juta makasih perhati,5/24/2024 4:45,neutral
@abdurrazaqadinugraha7468,denger denger yang dateng indo yang flat yang 4jutaan takut beli yang 7 juta seperti yang 4 juta bingung,5/24/2024 4:46,negative
@dragulia_venaro,kunci patungan biar biaya bulan asa murah cocok kantorkantor saja daerah pencil,5/24/2024 4:44,positive
@ikhsanfitranz9448,utk kalang tengah,5/25/2024 0:41,neutral
@dragulia_venaro,nama kantor tidak kalang kantor dinas bobrok kelas tengah ane bilang patungan 1 kantor isi 16 orang patungan 1 orang 50 ribu bulan murah s,5/25/2024 3:29,positive
@rafachandra4993,emang bulan  brp bang,5/25/2024 7:45,neutral
@bolonebandar968,kirain cm beli alat doang gerat,5/25/2024 11:31,negative
@idtda4834,750rb murah,5/25/2024 21:14,positive
@saifulfuat4922,bulan mahalkecuali jika d pakek minimal 20 hpbiar patungan tetangga,5/24/2024 4:42,negative
@Kamatutorial,elon elon lakon,5/24/2024 4:39,neutral
@rbnarby1381,cocok dinas opd rumah yang hun 34 orang prefer milih indihome yang harga murah,5/24/2024 4:35,positive
@hendrivour,emang cocok tempat2 pelosok  jika kota fo  limpah lawan saumlaki pake telkomsel  kadang bagus kadang kagak ya pake starlink sangat2 wahhhh,5/24/2024 4:33,positive
@nleon2089,inget korupsi bts,5/24/2024 4:33,negative
@lainsisi4117,laut kang kapal nelayan,5/24/2024 4:32,neutral
@khairulmunadi1390,maen banting saja nihh,5/24/2024 4:28,negative
@aldw1998,good bye,5/24/2024 4:28,positive
@deltalion1043,starlink provider yang mafia laba,5/24/2024 4:28,negative
@Firmansyah-wi5lu,orang seperti papua,5/24/2024 4:26,neutral
@Recehcok,kominfo starlink hrus pasang harga mahal wkwkw,5/24/2024 4:25,negative
@asligudang362,bagus kkb,5/24/2024 4:21,positive
@user-by1yx2or9d,starlink utk giat sekolah anbk konek komputer siswa,5/24/2024 4:15,neutral
@user-lj4nf8qu3n,cocok kapal,5/24/2024 4:06,positive
@kakakvideo120,geser wifi telkom bulan murah biaya pasang murah jika starling biaya alat 7 juta biaya bulan juta,5/24/2024 4:04,positive
@rythmsilver7979,bro lu tau tidak  jika layar smartphone sudah gitu jika nonton youtube potrait lha lu potong ama ya tipis btw saya tidak monitor superwide nonton yutub,5/24/2024 3:58,negative
@AndriChill,besok ngetest  goa decul bang,5/24/2024 3:56,neutral
@SalesCounterRatnaAsiaDNY,seperti film jurassic park the lost world congo,5/24/2024 3:55,neutral
@Kimbong1990,utk daerah2 tinggal sekolah daerah pencil bansos nasi berkah bansos buku alat tulis bansos laptop starlink,5/24/2024 3:53,neutral
@noviyanti314,bang beli mana yah online shop,5/24/2024 3:50,neutral
@user-zi5sf2cv5n,keren banget inovasi elon musk,5/24/2024 3:47,positive
@Aditzzafams2104,dipakek 1 dives saja lemih,5/24/2024 3:46,negative
@yuwananabdhasyahbisyagata3816,coba hujan bang blackout,5/24/2024 3:39,neutral
@user-qu4sk4nr4q,jika 1 rt tidak ya kongsi gitu tinggal bnngt kampung saya pdhl jawa,5/24/2024 3:37,neutral
@jeyzee6533,bukti bumi bentuk zigzag,5/24/2024 3:36,positive
@putradaerah7464,sdm rendah,5/24/2024 11:24,negative
@user-wz4hz1oj8z,bom test utk cuaca buruk bang,5/24/2024 3:35,negative
@MiCHIBiKU_,jabat korup mafia isp senang starlink hadir indonesia lepas butuh internet daerah 3t tepis bantu masyarakat abuse,5/24/2024 3:34,negative
@yohanesressy4011,andai provider starlink mati telkomsel dkk wkwkwk,5/24/2024 3:31,negative
@anthonyberry4400,bang bahas advan x play laptop ai ny advan,5/24/2024 3:30,neutral
@otoriansaja,mantep  starlink teknologi gps khusus internet emang jika kena halang seperti dahan pohon ganggu wajib banyak satelit gps mana dapet sinyal satelit terima gps halang seperti pohon keliling sampe langit tutup tracking lokasi,5/24/2024 3:29,positive
@blueside811,new feature unlocked berkah internet langit,5/24/2024 3:23,neutral
@rumahsentul5909,bulan  lumayanpaling murah 700 ribu yah,5/24/2024 3:22,positive
@Xskaxk,buka usaha hotspot bannednah tanya jika sambung wifi hp buka hotspot wifi samaapakah detect,5/24/2024 3:21,negative
@KrisT0f.,indihom ketar tir,5/24/2024 3:20,negative
@rainisme21,indigo ketar tir,5/24/2024 3:19,negative
@kd-id8046,juang keluarga kapal layar bulan ubah damba connect keluarga harga jangkau good job,5/24/2024 3:18,positive
@cangihbanget7457,hujan awan nutupin gimana sinyal  aman review pas awan tebal pas hujan tau saja ,5/24/2024 3:18,neutral
@SalmaHabsi-yn3qq,bulan  mahaaaaaaal,5/24/2024 3:15,positive
@kartolonimbus,pasar,5/24/2024 4:19,negative
@SalmaHabsi-yn3qq,ya pulung,5/24/2024 6:04,negative
@zainulhurmain2573,satria1 kabar,5/24/2024 3:15,neutral
@nandapribadi6772,coba pelosokk pulau kal,5/24/2024 3:15,negative
@naisaalifiayuriza8744,semoga dengan datang starlink telkomsel murah harga kuota yang mahal jaring lelet,5/24/2024 3:14,negative
@elnawankyle8504,hujan aman tidak,5/24/2024 3:12,positive
@zyrxgaming6934,bayar bulan tidak ya,5/24/2024 3:11,negative
@ezaezagon4592,jujur saja saya yang kerjany kapal cm telkomsel yang bs dipake krena sinyalny kuat dari operator kdng lot tapi lumayan msh bs video call ma ank istritp skrng sudah ad starlink maaf saya ya telkomsel mngkin saya bentar lg paling hati,5/24/2024 3:09,neutral
@faridaakhmad5767,link beli powerbank  om,5/24/2024 3:09,neutral
@vinnn750,ml msh bagus wifi lokal ,5/24/2024 3:07,positive
@muhamaddwikyt4992,bang jika internet  error panggil mas elon rumah tidak,5/24/2024 3:00,neutral
@riswanefendihasibuan,puskesmas pelosok yang tidak jaring samasekali pakai warga yang tidak larang pasang yah,5/24/2024 2:59,negative
@dedinur9138,starlink 750 bs 300mbps indihome 350 100 mbps pas speedtes tidak 50 mbps,5/24/2024 2:54,neutral
@itsmeeza195,offshore pulau pencil cocok  isp ketar tir wkwk,5/24/2024 2:52,positive
@kimjong-un5688,provider internet satelit seperti kasific ketar tir tidak ,5/24/2024 2:52,negative
@user-ys4fq1fz9l,bang linknya ngak,5/24/2024 2:52,negative
@MagerYukKuy,mudah mudah provider indonesia muraaaah banget,5/24/2024 2:52,positive
@agooessupriadie366,1 starlink paket 700rb hp yaa,5/24/2024 2:49,neutral
@adinurafif,starbak keliling,5/24/2024 2:47,negative
@putrawahyudi5307,allhamdulillah applaus elon musk tim  terobos teknologi canggih manfaat negara pulau,5/24/2024 2:46,positive
@iskakmet8093,internet kencang tipaktul,5/24/2024 2:46,negative
@novankembaren5398,stripping proses keluar telur ikan perut  bg,5/24/2024 2:43,neutral
@konsep_imajinasi,toko ijo 59jt,5/24/2024 2:41,neutral
@martellomars,trik elon musk ngehack indo,5/24/2024 2:40,neutral
@ramayudaadodol,percaya tidak percaya video viral iklan iklan wifi provider tiktod,5/24/2024 2:35,neutral
@achmadaffandi1131,tidak sabar liat provider indo buat inovasi,5/24/2024 2:33,positive
@farisasyrof,1553 internet cepat,5/24/2024 2:33,negative
@dollarkuning4656,kurang kabel yang semrawut,5/24/2024 2:31,negative
@user-ko7mz5wq5r,cocok indonesia timur,5/24/2024 2:31,positive
@hendz3276,rame2 putus indihome my republic,5/24/2024 2:30,negative
@harditjasta5634,mantab,5/24/2024 2:29,positive
@coretanmasdede,nunggu versi kw china saja,5/24/2024 2:28,negative
@fiamolight6155,bisamesti buat satelit,5/24/2024 4:55,negative
@Haryanto8899,rip telkom lelet,5/24/2024 2:28,negative
@rempatidoy3795,klu konek hp ny gimana download aplikasi lg beli paket lg tidak om mohon jelas,5/24/2024 2:26,neutral
@reyvand1228,koneksi maksimal,5/24/2024 2:26,neutral
@user-rh5km1mj2f,jika hujan gimana bang pas malemasih gunain,5/24/2024 2:23,neutral
@rikiardiyansyah5834,49ms tidak pake kelas pro plyr,5/24/2024 2:23,negative
@manusiakecil4456,bg untk hp dg 1 stralink,5/24/2024 2:18,neutral
@alimuhammadupload8269,request bukti gunung ayau pantai bang sukses tim gadgetin,5/24/2024 2:18,neutral
@rchltmedia,heh indihome musuh lo download upload speednya cepat jika lo gamau tinggal fix now,5/24/2024 2:18,negative
@fandy6108,jarak jangkau sinyal wifinya meter ya jauh,5/24/2024 2:13,neutral
@MohdahmadMohdahmad-vr9yx,dak listrikmahal wifjauh murah,5/24/2024 2:13,negative
@setyokabul,review hujan mendung bang beda ngk provider lokal,5/24/2024 2:12,negative
@ArisaAkiyama,saham indihome mendergar starlink sedia indo,5/24/2024 2:10,neutral
@m.sramadhan4602,hancur somebody wkwkwkkwkw,5/24/2024 2:09,negative
@reyvand1228,orinya jiplak dari china provider internet manyun telkomsel,5/24/2024 2:08,negative
